Attributed Touch Time,Install Time,Event Time,Media Source,Channel,Campaign,Campaign ID,Region,Country Code,State,City,Postal Code,DMA,IP,WIFI,Operator,Carrier,Language,AppsFlyer ID,Advertising ID,IDFA,Android ID,Customer User ID,IMEI,IDFV,Platform,Device Type,OS Version,App Version,SDK Version,App ID,App Name,Bundle ID,Is Retargeting,Retargeting Conversion Type,Attribution Lookback,Reengagement Window,Is Primary Attribution,User Agent,HTTP Referrer,Original URL,Keyword ID,Store Reinstall,Device Download Time,Deeplink URL,OAID,Install App Store,Match Type,Contributor 1 Match Type,Contributor 2 Match Type,Contributor 3 Match Type,Device Category,Google Play Referrer,Google Play Click Time,Google Play Install Begin Time
26/04/20 11:21,27/04/20 11:07,27/04/20 11:07,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,MZ,Aizawl,796007,None,27.56.26.105,FALSE,airtel,airtel,English,1587965871490-5806218994284484036,32c039de-ae89-4b51-8ea0-946daf3083b7,,,,,,android,OPPO-CPH1909,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; CPH1909 Build/O11019),,,,,48:58.0,,,,srn,,,,phone,,,
26/04/20 10:46,26/04/20 13:24,26/04/20 13:24,googleadwords_int,UAC_Search,Superstars - Android,9644181011,AS,IN,GJ,Surat,394221,356008,42.108.204.31,FALSE,Vodafone IN,Vodafone IN,English,1587887645826-1669529943696749646,c72add7b-fb8a-4b81-ba1b-4064fd71081d,,,,,,android,vivo-vivo 1904,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; vivo 1904 Build/PPR1.180610.011),,,,,17:38.0,,,,srn,,,,phone,,,
26/04/20 11:45,26/04/20 13:23,26/04/20 13:23,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,BR,Patna,800001,356011,157.35.225.45,FALSE,Jio 4G,Jio 4G,English,1587887600061-6606123354365638751,b3ac9e2c-216c-4f57-b8ca-9dec18d60281,,,,,,android,asus-ASUS_X00TD,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; ASUS_X00TD Build/OPM1),,,,,18:59.0,,,,srn,,,,phone,,,
26/04/20 11:44,26/04/20 13:23,26/04/20 13:23,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,HR,Hasanpur,122105,356001,106.76.71.176,FALSE,Vodafone IN,Vodafone IN,English,1587887602614-4549190045303914533,e38064eb-6210-45ba-be6a-b06a6043672a,,,,,,android,vivo-vivo 1901,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; vivo 1901 Build/PPR1.180610.011),,,,,27:44.0,,,,srn,,,,phone,,,
26/04/20 13:20,26/04/20 13:21,26/04/20 13:21,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,AS,Sonitpur,784025,356012,47.29.239.44,FALSE,Jio 4G,Jio 4G,English,1587887494456-338975629497520583,3dfd124d-4b29-4c3c-a330-53ab5ef41e66,,,,,,android,Realme-RMX1945,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; RMX1945 Build/PPR1.180610.011),,,,,50:57.0,,,,srn,,,,phone,,,
26/04/20 13:20,26/04/20 13:20,26/04/20 13:20,FB,,Gujarat,,AS,IN,GJ,Anand,388120,356008,43.242.123.44,FALSE,Idea,Idea - Be Safe,English,1587887445096-4788676244045005429,59b4539e-f7ca-4f83-873a-1b458f20c83d,,,,,,android,OnePlus-ONEPLUS A6010,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,7d,,,Dalvik/2.1.0 (Linux; U; Android 10; ONEPLUS A6010 Build/QKQ1.190716.003),,https://app.appsflyer.com/cricketgames.hitwicket.strategy?pid=FB&c=Gujarat,,,50:36.0,,,,fingerprinting,,,,phone,,,
25/04/20 21:57,26/04/20 13:20,26/04/20 13:20,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,WB,Bediadanga,700039,356003,223.191.33.76,FALSE,Jio 4G,JIO 4G | Jio 4G,English,1587885062011-8151144473100346457,ff818179-31a1-4998-bc3c-2f9d53f3f620,,,,,,android,samsung-SM-J810G,8.0.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.0.0; SM-J810G Build/R16NW),,,,,29:47.0,,,,srn,,,,phone,,,
26/04/20 13:13,26/04/20 13:20,26/04/20 13:20,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,JH,Ranchi,835217,None,27.60.238.157,FALSE,airtel,airtel,English,1587887406403-7086360496366481188,b8b0b451-8d18-4c70-948c-e05abe00904a,,,,,,android,Nokia-Nokia 6.1 Plus,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; Nokia 6.1 Plus Build/PPR1.180610.011),,,,,49:31.0,,,,srn,,,,phone,,,
25/04/20 16:57,26/04/20 13:20,26/04/20 13:20,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,AS,Kahilipara,781019,356012,42.108.40.199,FALSE,Vodafone IN,Vodafone IN,English,1587887396420-4289271923121581488,2fb8835a-dfd7-4500-b790-400bf1b5484a,,,,,,android,vivo-vivo 1811,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; vivo 1811 Build/OPM1.171019.026),,,,,52:28.0,,,,srn,,,,phone,,,
26/04/20 11:33,26/04/20 13:20,26/04/20 13:20,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,MP,Dhar,454665,None,47.247.181.33,FALSE,Jio 4G,Jio 4G,English,1587887390906-3124201910728694086,281e1246-0fb9-4060-8b66-c0e0619339ac,,,,,,android,samsung-SM-J810G,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; SM-J810G Build/PPR1.180610.011),,,,,05:18.0,,,,srn,,,,phone,,,
26/04/20 9:57,26/04/20 13:19,26/04/20 13:19,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,TN,Tiruvarur,613701,356007,117.243.18.87,FALSE,BSNL MOBILE,BSNL MOBILE,English,1587887379509-7339403976858224259,3236f4af-9168-49c2-be44-3d3d371e2267,,,,,,android,HUAWEI-JKM-LX1,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; JKM-LX1 Build/HUAWEIJKM-LX1),,,,,49:20.0,,,,srn,,,,phone,,,
26/04/20 13:12,26/04/20 13:18,26/04/20 13:18,FB,,VIT,,AS,IN,TN,Kanchipuram,631502,356007,106.198.39.211,FALSE,airtel,airtel,English,1587887515491-2621708350834508060,3b843e53-d3a9-4205-a1c3-b8d13b340c5f,,,,,,android,xiaomi-Redmi Note 6 Pro,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,7d,,,Dalvik/2.1.0 (Linux; U; Android 9; Redmi Note 6 Pro MIUI/V11.0.2.0.PEKMIXM),,https://app.appsflyer.com/cricketgames.hitwicket.strategy?pid=FB&c=VIT,,,51:11.0,,,,fingerprinting,,,,phone,,,
26/04/20 8:32,26/04/20 13:17,26/04/20 13:17,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,GJ,Morbi,360001,356008,49.34.77.200,FALSE,JIO,JIO,English,1587877503101-910266903014615618,f5c3cae7-3811-47d4-ae51-bd7b8c3eeb1f,,,,,,android,vivo-vivo 1904,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; vivo 1904 Build/PPR1.180610.011),,,,,47:30.0,,,,srn,,,,phone,,,
26/04/20 11:29,26/04/20 13:17,26/04/20 13:17,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,MH,Nashik,422007,356002,111.119.193.218,TRUE,airtel,IND airtel,English,1587887255018-7637779190767706263,788deef0-f04d-4e8a-807f-f81cf78a1eb1,,,,,,android,Nokia-Nokia 2.2,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 10; Nokia 2.2 Build/QP1A.190711.020),,,,,08:47.0,,,,srn,,,,phone,,,
26/04/20 10:42,26/04/20 13:17,26/04/20 13:17,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,TN,Tiruvarur,614706,356007,106.203.33.200,FALSE,airtel,airtel,English,1587887203277-5414295799527996473,b6293b0e-66c3-4587-a93d-f0cda2216530,,,,,,android,Xiaomi-Redmi 4,6.0.1,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 6.0.1; Redmi 4 MIUI/V8.2.12.0.MAMMIEA),,,,,21:53.0,,,,srn,,,,phone,,,
25/04/20 8:44,26/04/20 13:16,26/04/20 13:16,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,TN,Salem,637301,356007,157.50.245.121,FALSE,Jio 4G,Jio 4G,English,1587887199446-8313877616662880746,1ef66c9f-dc3d-4223-9e58-f16e0e345479,,,,,,android,OPPO-CPH1901,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; CPH1901 Build/OPM1.171019.026),,,,,16:31.0,,,,srn,,,,phone,,,
26/04/20 13:14,26/04/20 13:16,26/04/20 13:16,FB,,India,,AS,IN,MH,Raigad,410220,356002,111.91.113.249,TRUE,airtel,airtel,English,1587887193127-7990917728680696333,c1e15390-74d1-486e-aadc-03ff3ee6478d,,,,,,android,samsung-SM-A105F,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,7d,,,Dalvik/2.1.0 (Linux; U; Android 9; SM-A105F Build/PPR1.180610.011),,https://app.appsflyer.com/cricketgames.hitwicket.strategy?pid=FB&c=India,,,45:02.0,,,,fingerprinting,,,,phone,,,
25/04/20 20:45,26/04/20 13:15,26/04/20 13:15,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,HP,Nalagarh,174101,None,106.192.66.123,FALSE,airtel,airtel,English,1587887131920-8350114818653259060,c44a4f87-7c80-4527-ac5a-6ff46a39e1cb,,,,,,android,vivo-vivo 1916,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; vivo 1916 Build/PKQ1.190626.001),,,,,19:00.0,,,,srn,,,,phone,,,
12/04/20 20:04,26/04/20 13:13,26/04/20 13:13,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,PB,Bathinda,151001,None,103.41.26.28,TRUE,Vodafone IN,IDEA,English,1587887027224-6207873957880856596,d22dc3e9-44d3-4e4a-b3df-3d8a288f8c8a,,,,,,android,vivo-vivo 1818,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; vivo 1818 Build/PKQ1.190302.001),,,,,25:57.0,,,,srn,,,,phone,,,
26/04/20 11:25,26/04/20 13:13,26/04/20 13:13,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,PB,Amritsar,143204,None,42.109.247.211,FALSE,Vodafone IN,Idea - Be Safe | Vodafone IN,English,1587887023771-1478847921507581626,e48cd69a-7387-4a51-babc-b2a109691b16,,,,,,android,samsung-SM-M315F,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 10; SM-M315F Build/QP1A.190711.020),,,,,58:25.0,,,,srn,,,,phone,,,
26/04/20 10:22,26/04/20 13:13,26/04/20 13:13,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,OR,B. Chhelia,757026,None,157.41.242.252,FALSE,Jio 4G,Jio 4G,English,1587887010503-5245639450679933292,26573a46-d663-4eb9-b2be-4a74d287a0bc,,,,,,android,xiaomi-Redmi Y2,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; Redmi Y2 MIUI/V11.0.3.0.PEFMIXM),,,,,43:07.0,,,,srn,,,,phone,,,
26/04/20 10:52,26/04/20 13:12,26/04/20 13:12,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,TN,Virugambakkam,600092,356007,106.203.67.30,FALSE,airtel,Airtel,English,1587879957484-5284132682066219440,e7e3c5a1-de4e-47a2-bdaa-f2929b68f306,,,,,,android,lge-LM-X440IM,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; LM-X440IM Build/PPR1.180610.011),,,,,25:46.0,,,,srn,,,,phone,,,
26/04/20 10:05,26/04/20 13:12,26/04/20 13:12,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,PB,Ludhiana,141008,None,103.217.123.19,FALSE,airtel,airtel,English,1587886922155-3402837855263311573,fced1336-3198-4224-ab2e-9588535495c6,,,,,,android,vivo-vivo 1714,7,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 7.0; vivo 1714 Build/NRD90M),,,,,51:02.0,,,,srn,,,,phone,,,
23/04/20 20:08,26/04/20 13:11,26/04/20 13:11,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,TN,Nungambakkam,600034,356007,171.61.243.249,FALSE,airtel,airtel,English,1587886866310-2526502368751445502,28d115e0-24a6-4b8b-bb73-9f4b99a0b6a8,,,,,,android,Xiaomi-Redmi K20,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; Redmi K20 MIUI/V10.3.3.0.PFJINXM),,,,,38:50.0,,,,srn,,,,phone,,,
26/04/20 11:23,26/04/20 13:10,26/04/20 13:10,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,UP,Meerut City,250002,356001,49.14.123.81,FALSE,!dea,!dea,English,1587886849581-142573677045885847,dc581eae-0217-4fef-96fa-82f64d3f786c,,,,,,android,OPPO-CPH1803,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; CPH1803 Build/OPM1.171019.026),,,,,37:59.0,,,,srn,,,,phone,,,
26/04/20 11:53,26/04/20 13:10,26/04/20 13:10,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,MH,Pune,411001,356005,106.193.180.68,FALSE,airtel,airtel,English,1587886821552-8459313669563262734,d575a9ce-7d54-4ca8-be1b-5d9644052b45,,,,,,android,xiaomi-Redmi Note 5 Pro,7.1.1,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 7.1.1; Redmi Note 5 Pro MIUI/V9.2.4.0.NEIMIEK),,,,,24:11.0,,,,srn,,,,phone,,,
26/04/20 11:09,26/04/20 13:09,26/04/20 13:09,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,RJ,Jaipur,302021,356001,1.39.208.35,FALSE,Vodafone IN,Vodafone,English,1587886791538-5549401357692947756,31369741-d53b-4287-9113-aae0b461244c,,,,,,android,OPPO-CPH1701,6.0.1,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 6.0.1; CPH1701 Build/MMB29M),,,,,40:42.0,,,,srn,,,,phone,,,
26/04/20 4:41,26/04/20 13:09,26/04/20 13:09,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,OR,Barbil,758035,None,27.60.214.119,FALSE,airtel,Airtel,English,1587856314961-768157762962910649,5aa583f2-4254-4aad-930b-675824586128,,,,,,android,xiaomi-Redmi Note 5 Pro,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; Redmi Note 5 Pro MIUI/V11.0.3.0.PEIMIXM),,,,,11:33.0,,,,srn,,,,phone,,,
26/04/20 9:51,26/04/20 13:07,26/04/20 13:07,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,MH,Mumbai,400093,356002,49.33.132.92,FALSE,Jio 4G,Jio 4G,English,1587886621015-4765756959148979460,9b5029fd-9175-427e-997b-a757946d39d0,,,,,,android,OnePlus-ONEPLUS A5000,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; ONEPLUS A5000 Build/PKQ1.180716.001),,,,,44:33.0,,,,srn,,,,phone,,,
26/04/20 10:55,26/04/20 13:07,26/04/20 13:07,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,RJ,Jodhpur,342003,356001,157.37.21.217,FALSE,Jio 4G,Jio 4G,English,1587886609110-1690723275557083373,57b649ef-ab65-4b16-a763-202345a47a0b,,,,,,android,Lenovo-Lenovo L18021,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; Lenovo L18021 Build/O11019),,,,,31:38.0,,,,srn,,,,phone,,,
26/04/20 11:17,26/04/20 13:05,26/04/20 13:05,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,MH,Mumbai,400051,356002,112.79.77.6,FALSE,Vodafone IN,Vodafone IN,English,1587886544463-618194171537865389,b7033d3a-11f8-464d-ab25-55f85e05a290,,,,,,android,LAVA-Z91,7.1.1,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 7.1.1; Z91 Build/N6F26Q),,,,,20:47.0,,,,srn,,,,phone,,,
26/04/20 11:37,26/04/20 13:03,26/04/20 13:03,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,DL,Delhi,110063,356001,49.36.142.141,TRUE,airtel,airtel,English,1587886410326-3200738044117516679,4c19b2e3-cfe3-4ebb-8e6b-a8a3abd6cc9e,,,,,,android,samsung-SM-A705GM,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 10; SM-A705GM Build/QP1A.190711.020),,,,,14:14.0,,,,srn,,,,phone,,,
26/04/20 11:35,26/04/20 13:03,26/04/20 13:03,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,GJ,Morbi,360002,356008,117.215.43.80,TRUE,BSNL Mobile,BSNL Mobile,English,1587886406153-2856897859489920051,271ff19a-6d44-4928-bf1e-c7a40a9984f4,,,,,,android,samsung-SM-J600G,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; SM-J600G Build/PPR1.180610.011),,,,,15:13.0,,,,srn,,,,phone,,,
26/04/20 10:36,26/04/20 13:03,26/04/20 13:03,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,AP,Visakhapatnam,530044,356009,157.46.226.251,FALSE,Jio 4G,Jio 4G,English,1587886381086-692880244536784480,5388f956-acce-4665-8062-d2461dab8fc8,,,,,,android,samsung-SM-A305F,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; SM-A305F Build/PPR1.180610.011),,,,,15:35.0,,,,srn,,,,phone,,,
25/04/20 21:35,26/04/20 13:02,26/04/20 13:02,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,GJ,Botad,380001,356008,157.32.134.212,FALSE,Idea,Emergency calls only,English,1587880934938-6936801327226876979,120a743d-d7b4-4833-a5f1-a922ccb52c95,,,,,,android,vivo-vivo 1901,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; vivo 1901 Build/PPR1.180610.011),,,,,21:54.0,,,,srn,,,,phone,,,
25/04/20 21:31,26/04/20 13:01,26/04/20 13:01,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,RJ,Jaisalmer,345027,356001,106.207.142.110,FALSE,Jio 4G,Jio 4G,English,1587886306914-5290196635207683026,0ed8e305-1d2d-4882-b860-04aad326453c,,,,,,android,Xiaomi-Redmi K20,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 10; Redmi K20 MIUI/V11.0.3.0.QFJINXM),,,,,36:21.0,,,,srn,,,,phone,,,
26/04/20 11:03,26/04/20 13:00,26/04/20 13:00,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,PB,Ludhiana,141008,None,106.204.196.56,FALSE,airtel,airtel,English,1587886212312-5386920184621936601,9861f3ab-3a14-425e-8bf3-cf7ae8b06250,,,,,,android,Xiaomi-Redmi 5A,7.1.2,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 7.1.2; Redmi 5A MIUI/V10.1.1.0.NCKMIFI),,,,,43:35.0,,,,srn,,,,phone,,,
26/04/20 8:58,26/04/20 12:59,26/04/20 12:59,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,TN,Chennai,600039,356007,157.51.246.144,FALSE,Jio 4G,Jio 4G,English,1587886169683-4345107948141035026,ea2eed20-0085-42d5-aa8b-f67209686750,,,,,,android,vivo-vivo 1716,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; vivo 1716 Build/OPM1.171019.026),,,,,35:55.0,,,,srn,,,,phone,,,
25/04/20 7:08,26/04/20 12:58,26/04/20 12:58,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,BR,Muzaffarpur,842002,356011,47.9.199.246,FALSE,Jio 4G,Jio 4G,English,1587778775961-836687842290702707,d9773c2b-b2af-4672-8f38-2cd32e89c660,,,,,,android,Realme-RMX1825,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; RMX1825 Build/PPR1.180610.011),,,,,39:12.0,,,,srn,,,,phone,,,
26/04/20 10:14,26/04/20 12:57,26/04/20 12:57,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,BR,Arrah,802301,356011,157.42.161.157,FALSE,Jio 4G,Jio 4G,English,1587879722091-4103316799182498219,b8a8d91c-8628-4565-8046-7468e8abac20,,,,,,android,samsung-SM-A305F,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; SM-A305F Build/PPR1.180610.011),,,,,11:10.0,,,,srn,,,,phone,,,
26/04/20 9:44,26/04/20 12:57,26/04/20 12:57,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,MH,Mumbai,400097,356002,103.248.203.86,TRUE,Jio 4G,Jio 4G,English,1587886018735-3933814642374983123,65bfcae2-7f1a-4e70-94b7-125f14cd27de,,,,,,android,motorola-Moto G (5S),7.1.1,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 7.1.1; Moto G (5S) Build/NPPS26.102-55-11),,,,,21:06.0,,,,srn,,,,phone,,,
